WKT,GUID,WIJKNAAM,wvkId,sttNaam,op_10juli_naar_30kmu,snelheid_vanaf_10_juli
"LINESTRING Z (5.1076780048 52.1160279532 0,5.1076282659 52.1160095457 0,5.1075829965 52.1159473749 0,5.1073143205 52.1157808795 0,5.1072433481 52.1157368252 0,5.1071923277 52.1157051417 0)",127,Overvecht,271317109,Kaap Hoorndreef,Kaap Hoorndreef,30
"LINESTRING Z (5.0877467782 52.1230253479 0,5.0879676622 52.1231616322 0)",348,Overvecht,600409519,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1090682899 52.0612016031 0,5.1091326148 52.0612847569 0,5.1092714845 52.0614627829 0,5.1096402606 52.0619378963 0,5.1097509624 52.0620722705 0)",87,Zuidwest,601436966,Eendrachtlaan,Eendrachtlaan,30
"LINESTRING Z (5.1124949443 52.1104446439 0,5.112502173 52.1104339721 0,5.1125324714 52.1104049032 0,5.1125451352 52.1103958619 0,5.1128305278 52.1102239946 0,5.1130832289 52.110070532 0,5.1133556774 52.1099030223 0)",107,Overvecht,601265950,Bruisdreef,Bruisdreef,30
"LINESTRING Z (5.0864500521 52.1241116155 0,5.0870465028 52.1244834438 0,5.0870550359 52.1244881195 0,5.0871356191 52.1245370388 0)",348,Overvecht,268319026,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1033134833 52.1184950471 0,5.1036707936 52.1187097543 0)",164,Overvecht,271317090,Braziliëdreef,Braziliëdreef ,30
"LINESTRING Z (5.1081317471 52.1162555098 0,5.1081795644 52.1162262658 0,5.1083994934 52.1160932034 0,5.1084429475 52.116068959 0,5.1084768091 52.1160557896 0,5.1085085711 52.1160506011 0,5.1085298667 52.1160507889 0,5.1085502086 52.1160540591 0,5.1085694084 52.1160609291 0,5.1085884406 52.1160712644 0,5.1087510186 52.1161753568 0,5.1087742587 52.116196699 0,5.1087831896 52.1162156705 0,5.1087823465 52.1162211764 0)",97,Overvecht,600776808,Falklanddreef,Falklanddreef,30
"LINESTRING Z (5.0834456567 52.1268156229 0,5.0835224833 52.1267700416 0,5.0835373925 52.1267514494 0,5.0835605907 52.1267319636 0,5.0835981274 52.1267069582 0,5.0843823512 52.1262282661 0,5.084395912 52.1262208884 0,5.0844515496 52.1261797227 0)",348,Overvecht,268319009,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1097509624 52.0620722705 0,5.1096580711 52.0620595388 0,5.1096020317 52.062035069 0,5.1095800869 52.0620228485 0,5.1095317828 52.0619754629 0,5.108953971 52.0612355422 0)",87,Zuidwest,601008980,Eendrachtlaan,Eendrachtlaan,30
"LINESTRING Z (5.108953971 52.0612355422 0,5.1089363812 52.0611289893 0)",87,Zuidwest,601008983,Eendrachtlaan,Eendrachtlaan,30
"LINESTRING Z (5.0879676622 52.1231616322 0,5.0880183459 52.1232020694 0,5.0885103116 52.1235066928 0,5.0885586936 52.1235352875 0,5.0886124351 52.1235640504 0,5.0886788694 52.1236098077 0)",348,Overvecht,269318056,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1066086397 52.1153016592 0,5.1066516461 52.1153327819 0,5.1066742756 52.1153432349 0,5.1067803868 52.1154107654 0,5.1068093632 52.1154318735 0,5.1068274252 52.1154496777 0,5.1068604998 52.1154910628 0,5.1068887424 52.1155148826 0,5.1069358355 52.1155458047 0,5.107120006 52.1156602284 0,5.1071923277 52.1157051417 0)",127,Overvecht,271317051,Kaap Hoorndreef,Kaap Hoorndreef,30
"LINESTRING Z (5.0861467287 52.1239319475 0,5.0861709456 52.1238613702 0,5.0864017258 52.1237275956 0,5.0870243916 52.123345117 0,5.0871853839 52.1232416644 0,5.0875478234 52.1230242338 0,5.0876074023 52.1230129684 0,5.0876599755 52.1230092962 0,5.0877055633 52.1230103636 0,5.0877467782 52.1230253479 0)",348,Overvecht,600938725,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.0883792325 52.1237966435 0,5.0884370196 52.1237627878 0,5.0884449512 52.1237549694 0,5.088479349 52.1237288652 0,5.0885820416 52.1236638499 0,5.0885843171 52.123661819 0,5.0886788694 52.1236098077 0)",348,Overvecht,269319020,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1133556774 52.1099030223 0,5.1136595615 52.1097161822 0)",107,Overvecht,601265951,Bruisdreef,Bruisdreef,30
"LINESTRING Z (5.0857219164 52.1254036506 0,5.0857929676 52.1253673314 0,5.0857947237 52.1253661216 0,5.0864052165 52.12499373 0,5.0864619269 52.124961272 0,5.0865004464 52.1249455681 0,5.0865223228 52.1249283928 0)",348,Overvecht,268319010,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1097509624 52.0620722705 0,5.1097394565 52.0621283641 0,5.10974272 52.0621455318 0,5.1097518908 52.0621645856 0,5.1097806924 52.0622057433 0,5.109990206 52.0624765324 0,5.1100345059 52.0625365663 0,5.1100721058 52.0625986328 0,5.1101148669 52.0626924537 0,5.1101298121 52.0627137043 0,5.1101627719 52.0627480128 0,5.1101698217 52.0627615627 0,5.1101737884 52.0627792039 0,5.1101747975 52.0627975734 0,5.1101721865 52.0628130115 0,5.1101461795 52.0628546057 0,5.1101381084 52.0628755173 0,5.1101254919 52.0629567749 0,5.110105411 52.0630440712 0,5.1098715287 52.0639575364 0,5.1098563829 52.0640300553 0,5.1098525811 52.0640740835 0,5.1098561427 52.0641043727 0,5.1098654514 52.0641316014 0,5.1098806571 52.0641581907 0,5.1099030525 52.0641865917 0,5.1099573762 52.0642417821 0,5.1103523385 52.0646190348 0,5.1103762308 52.0646455328 0,5.1103921828 52.0646675344 0,5.110404136 52.0646902573 0,5.1104110539 52.0647110747 0,5.1104145356 52.0647324142 0,5.1104147801 52.0647570278 0,5.1104042633 52.0648194406 0,5.110251414 52.065411974 0,5.1102472341 52.0654363012 0,5.1102477528 52.0654670228 0,5.1102280797 52.0654993588 0,5.1102172785 52.0655338989 0)",87,Zuidwest,271305006,Eendrachtlaan,Eendrachtlaan,30
"LINESTRING Z (5.1136595615 52.1097161822 0,5.1137411737 52.1096675848 0,5.113771383 52.1096459422 0,5.113845134 52.1096018979 0,5.1139659212 52.1095387575 0,5.1141033031 52.1094540319 0,5.1141430255 52.1094237539 0,5.1141858189 52.1093810993 0,5.1141981797 52.1093711151 0,5.1142127849 52.1093634236 0,5.11425687 52.1093468472 0,5.1143105242 52.1093184871 0)",107,Overvecht,272315033,Bruisdreef,Bruisdreef,30
"LINESTRING Z (5.1076780048 52.1160279532 0,5.1077502717 52.1160546966 0,5.1077624002 52.1160567243 0,5.1077872681 52.1160656031 0,5.1078331646 52.116088429 0,5.1080551646 52.1162080515 0,5.1081317471 52.1162555098 0)",127,Overvecht,271317106,Kaap Hoorndreef,Kaap Hoorndreef,30
"LINESTRING Z (5.1099359915 52.0665792066 0,5.1099478685 52.0665276286 0,5.1101546717 52.0657140159 0,5.1101781258 52.0656320602 0,5.1101850815 52.0655993976 0,5.1102066542 52.0655667065 0,5.1102172785 52.0655338989 0)",87,Zuidwest,600776649,Eendrachtlaan,Eendrachtlaan,30
"LINESTRING Z (5.1087823465 52.1162211764 0,5.1087804198 52.1162337696 0,5.1087670565 52.1162530139 0,5.1087408534 52.1162761279 0,5.1087000925 52.116304196 0,5.1072141207 52.1172122111 0,5.107103584 52.1172761671 0,5.1070856268 52.1172897612 0,5.1070827959 52.1172927781 0,5.1070047305 52.1173405156 0)",97,Overvecht,600776807,Falklanddreef,Falklanddreef,30
"LINESTRING Z (5.1089363812 52.0611289893 0,5.1090682899 52.0612016031 0)",87,Zuidwest,601008979,Eendrachtlaan,Eendrachtlaan,30
"LINESTRING Z (5.1557849932 52.0852018272 0,5.1558540892 52.0852409473 0,5.1558624459 52.0852486152 0,5.1559060014 52.0852761302 0,5.1561661789 52.0854295379 0,5.1562588899 52.0854905548 0,5.1562937312 52.0855116028 0,5.1563205606 52.085526819 0)",55,Oost,278310011,Xenophonlaan,Xenophonlaan,30
"LINESTRING Z (5.0871356191 52.1245370388 0,5.0872108467 52.1244900901 0,5.0872166124 52.1244878218 0,5.0872540329 52.1244667005 0,5.0874185587 52.1243668931 0,5.0874751561 52.1243379837 0,5.0875016108 52.1243278475 0,5.0875031877 52.124327439 0,5.0875643289 52.1242946672 0)",348,Overvecht,268319003,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.0858489377 52.1241060061 0,5.0861467287 52.1239319475 0)",348,Overvecht,268319024,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1051141912 52.1144177514 0,5.1051584513 52.1144481676 0,5.1052886989 52.1145292464 0,5.1053656673 52.1145770921 0)",127,Overvecht,600776778,Kaap Hoorndreef,Kaap Hoorndreef,30
"LINESTRING Z (5.0875643289 52.1242946672 0,5.0876166902 52.1242666008 0,5.0876651626 52.1242276598 0,5.0877206857 52.1241914438 0,5.0883020837 52.1238397312 0,5.0883249783 52.12382843 0,5.0883792325 52.1237966435 0)",348,Overvecht,268319011,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1538355064 52.0856004227 0,5.155263272 52.0864647244 0,5.1557023666 52.0861959455 0)",186,Oost,277310028,Ovidiuslaan,Ovidiuslaan,30
"LINESTRING Z (5.0844515496 52.1261797227 0,5.0845031174 52.1261415675 0,5.0845356444 52.1261165211 0,5.0845976571 52.126077368 0,5.084957883 52.1258580547 0)",348,Overvecht,268319007,Mississippidreef,Mississippidreef,30
"LINESTRING Z (5.1190711779 52.1111557333 0,5.1191573462 52.1111012167 0,5.1191595837 52.1110995788 0,5.1191980957 52.1110748716 0,5.1197890927 52.1107142273 0,5.1198696821 52.1106713092 0,5.119924903 52.1106525826 0)",180,Overvecht,273316004,Oberondreef,Oberondreef,30
"LINESTRING Z (5.0598202075 52.0818722577 0,5.0598270915 52.0819082139 0,5.0598344911 52.0819570461 0,5.0598370333 52.0820714285 0,5.059843029 52.0821923314 0,5.059842454 52.0821969542 0,5.0598330536 52.0822690674 0)",277,Vleuten - De Meern,265309032,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.1196909838 52.1115429651 0,5.1197574439 52.1115833121 0,5.1197798496 52.1116001311 0,5.1198822113 52.1116642196 0,5.1199086618 52.1116825954 0,5.1199118659 52.1116858213 0,5.1199985372 52.1117384899 0)",4,Overvecht,273316033,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.0940389742 52.0727176149 0,5.0944035306 52.0723142434 0,5.0948952284 52.0718233883 0)",61,Zuidwest,269307043,Marco Pololaan,Marco Pololaan,30
"LINESTRING Z (5.047797672 52.1163782172 0,5.047807079 52.1163487382 0,5.0478078738 52.1163376932 0)",328,West,600771834,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.1045015517 52.1186014836 0,5.1046545033 52.1184953831 0)",102,Overvecht,271317008,Montevideodreef,Montevideodreef,30
"LINESTRING Z (5.1169187616 52.1072722134 0,5.1169147421 52.107347784 0,5.116915268 52.1073590671 0,5.1169666112 52.1076472443 0,5.1169733633 52.1076753628 0,5.1169813177 52.107696556 0,5.1169916216 52.1077135068 0,5.1170060719 52.1077286236 0,5.1170220243 52.1077401226 0,5.1170410022 52.1077504771 0,5.1171015607 52.1077747226 0,5.1177294891 52.1079844734 0,5.1177446236 52.1079866372 0,5.1177798375 52.1079854591 0,5.1185896825 52.107935507 0,5.1186592355 52.1079346954 0,5.1186839291 52.107936941 0,5.1187026538 52.1079409131 0,5.1187237718 52.1079498728 0,5.1187405065 52.1079631701 0,5.1187546726 52.1079824583 0,5.1187647918 52.1080050216 0,5.1187760938 52.1080498834 0,5.1188117347 52.1082457408 0,5.1188172982 52.1082651309 0,5.118825277 52.1082800018 0,5.1188330332 52.1082886507 0,5.1188457412 52.1082979579 0,5.1188758712 52.108311131 0,5.1189246326 52.1083234448 0,5.1189730392 52.1083296721 0,5.1190371055 52.1083308287 0,5.1191398996 52.108325688 0,5.119505345 52.1083027712 0,5.11956016 52.1082977434 0,5.1195991654 52.1082916318 0,5.1196351934 52.108282018 0,5.1196715331 52.1082666606 0,5.1197052757 52.1082476778 0,5.1198105455 52.108182643 0,5.1198865315 52.1081317807 0)",380,Noordoost,272315034,Gisbert Bromlaan,Gisbert Bromlaan,30
"LINESTRING Z (5.0503587661 52.116078607 0,5.0508657235 52.116020794 0)",328,West,263317010,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.1175874333 52.1102586622 0,5.1176829451 52.1103038763 0,5.1177691532 52.1103455592 0,5.1178072396 52.1103663537 0,5.117870527 52.1104059574 0,5.1179719405 52.1104763046 0,5.1180328335 52.1105157823 0,5.1185319243 52.1108259572 0,5.1185939093 52.110860704 0)",20,Overvecht,273316098,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.0489942233 52.1161916163 0,5.050192391 52.1160901097 0,5.0502359192 52.1160848743 0,5.0502655334 52.1160790807 0,5.0502659607 52.116078948 0,5.0503587661 52.116078607 0)",328,West,263317011,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.093983172 52.0728009287 0,5.0939975496 52.0727690136 0,5.0940389742 52.0727176149 0)",61,Zuidwest,600775582,Marco Pololaan,Marco Pololaan,30
"LINESTRING Z (5.1046545033 52.1184953831 0,5.1058016151 52.1177977345 0)",102,Overvecht,601011214,Montevideodreef,Montevideodreef,30
"LINESTRING Z (5.0555989846 52.0734723259 0,5.0556576613 52.0735882639 0,5.0559666923 52.0741896442 0,5.0562555059 52.0747615708 0,5.0565632227 52.075358746 0,5.0571934066 52.07658925 0,5.0575266377 52.0772419261 0,5.0580956427 52.0783534338 0,5.0582325779 52.0786076864 0)",277,Vleuten - De Meern,601007364,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0447630397 52.1182225391 0,5.0449359427 52.1181219849 0)",328,West,600771829,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0544257495 52.0714291342 0,5.0544835831 52.0714642701 0,5.0545617432 52.0715837528 0,5.0546858116 52.0717613165 0,5.0548084362 52.0719497948 0,5.0548790257 52.0720635189 0)",277,Vleuten - De Meern,601007354,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0540800572 52.0708439316 0,5.0542066302 52.0710767843 0,5.0542709104 52.0712908719 0)",277,Vleuten - De Meern,264307006,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.1056359225 52.1177066166 0,5.1056645794 52.117716455 0,5.1058016151 52.1177977345 0)",102,Overvecht,601011218,Montevideodreef,Montevideodreef,30
"LINESTRING Z (5.0548790257 52.0720635189 0,5.0549107937 52.0721146995 0,5.0551055656 52.0724990714 0,5.0553299008 52.0729406375 0,5.0555989846 52.0734723259 0)",277,Vleuten - De Meern,601007363,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0452318928 52.1184968403 0,5.0449341052 52.1186883599 0)",328,West,600375477,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0445948796 52.1183025161 0,5.0446569671 52.1182651648 0,5.0446747783 52.118252785 0,5.0447630397 52.1182225391 0)",328,West,600771234,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0584480152 52.0791027295 0,5.0584851383 52.0791758405 0)",277,Vleuten - De Meern,600899367,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0480862898 52.0766459576 0,5.0489037962 52.0783702248 0,5.0497909596 52.0800184514 0)",339,Vleuten - De Meern,263308005,Damzigt,Damzigt,30
"LINESTRING Z (5.120698759 52.1121703896 0,5.1214406208 52.1126278618 0,5.121487051 52.1126525972 0,5.1215397571 52.1126773549 0,5.1215799591 52.1127058566 0)",4,Overvecht,273316026,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.1414762084 52.1027470615 0,5.1414942494 52.1027460726 0,5.1415709012 52.1027384673 0,5.1415995594 52.1027333903 0,5.1416219613 52.1027276629 0,5.141648075 52.1027176308 0,5.1416669986 52.102706338 0,5.1416726183 52.1027012067 0)",377,Noordoost,600778836,Kögllaan,Kögllaan,30
"LINESTRING Z (5.0542709104 52.0712908719 0,5.0544257495 52.0714291342 0)",277,Vleuten - De Meern,600241525,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0948952284 52.0718233883 0,5.0949141903 52.0717797083 0,5.0949265716 52.0717587446 0,5.0950223639 52.0716477022 0,5.0951756537 52.0714917727 0,5.0954993671 52.0711390245 0,5.0955120248 52.071121014 0,5.095512752 52.071118865 0,5.0955372519 52.0710828806 0)",61,Zuidwest,269307005,Marco Pololaan,Marco Pololaan,30
"LINESTRING Z (5.1219522683 52.1129602771 0,5.1219982851 52.1129910685 0,5.1220452984 52.1130172863 0,5.1220730097 52.1130289 0,5.1220872247 52.1130325586 0,5.1221641075 52.1130774766 0)",4,Overvecht,273316024,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.0584851383 52.0791758405 0,5.0585434689 52.0792907191 0)",277,Vleuten - De Meern,600899369,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0483311562 52.116209289 0,5.0483570753 52.1162118118 0,5.0483863109 52.1162171178 0)",328,West,600771819,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0483863109 52.1162171178 0,5.0484246022 52.1162240667 0,5.0484716837 52.1162285529 0,5.0485298403 52.1162290434 0,5.0486065802 52.116224454 0,5.0489942233 52.1161916163 0)",328,West,600771818,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0543999752 52.1161088808 0,5.0537571912 52.1161609955 0,5.0514927008 52.1163613036 0,5.0512881704 52.1163786979 0,5.0509302102 52.116410622 0)",328,West,600375475,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0955372519 52.0710828806 0,5.0955733572 52.0710298548 0,5.0955868338 52.0710195671 0,5.0956043072 52.07100295 0,5.0957402198 52.0708569598 0,5.0958297506 52.0707735711 0,5.0958839547 52.0707175087 0,5.0961535929 52.0704272308 0,5.096225196 52.0703390896 0)",61,Zuidwest,269307006,Marco Pololaan,Marco Pololaan,30
"LINESTRING Z (5.0582325779 52.0786076864 0,5.0582595562 52.0787315754 0)",277,Vleuten - De Meern,601007322,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.1406046207 52.1028300423 0,5.1406103218 52.1028250038 0,5.1406278177 52.1028140785 0,5.1406558911 52.1028004717 0,5.1406942335 52.1027927636 0,5.1407438267 52.1027881241 0,5.1409252919 52.1027772694 0,5.1414762084 52.1027470615 0)",377,Noordoost,600778838,Kögllaan,Kögllaan,30
"LINESTRING Z (5.0582595562 52.0787315754 0,5.0584192614 52.0790461007 0)",277,Vleuten - De Meern,600905650,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0509302102 52.116410622 0,5.0493331441 52.1165464845 0,5.0491109939 52.116564097 0,5.0490297022 52.116572801 0,5.0489278594 52.1165884559 0,5.0488232412 52.11659695 0,5.0486413105 52.1166288852 0,5.0485596551 52.11664742 0,5.0484202275 52.1166874942 0,5.0482238984 52.1167538163 0,5.048113339 52.1167971683 0,5.0480197939 52.1168396154 0,5.0479737964 52.1168653824 0,5.0479082637 52.1169096644 0,5.0478858732 52.116920392 0,5.0478282263 52.1169428646 0,5.047797924 52.1169572483 0,5.0476597127 52.1170369248 0,5.0476260291 52.1170543556 0,5.0475956752 52.1170641776 0,5.0475809716 52.1170652831 0,5.047522983 52.1170959912 0)",328,West,600389039,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0508657235 52.116020794 0,5.0531172242 52.1158356151 0,5.0541983234 52.1157398007 0,5.0542486088 52.115750278 0)",328,West,600771837,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.1046545033 52.1184953831 0,5.1045287809 52.1184185919 0,5.104514545 52.1183990168 0,5.1045139062 52.1183804055 0,5.104535212 52.11835766 0,5.1055859811 52.1177162676 0,5.1056109767 52.1177074874 0,5.1056359225 52.1177066166 0)",102,Overvecht,601011217,Montevideodreef,Montevideodreef,30
"LINESTRING Z (5.1250078992 52.1105972988 0,5.1251818257 52.1105514052 0,5.1252802475 52.1105310858 0,5.1253636006 52.1105288258 0,5.1254574799 52.1105363682 0,5.1255336307 52.1105625124 0,5.1256500979 52.1106166988 0,5.1262310097 52.1109260643 0)",110,Overvecht,274316108,Aidadreef,Aidadreef,30
"LINESTRING Z (5.1635581453 52.0815239389 0,5.1635620448 52.0813184394 0,5.1635667332 52.0812758863 0,5.1635789032 52.081245173 0,5.1636042895 52.0812242548 0,5.1636275088 52.0812113516 0,5.1636675231 52.0811979786 0,5.1637326307 52.081182879 0,5.1637385564 52.0811817443 0,5.1638285541 52.0811787582 0)",207,Oost,600780068,Sorbonnelaan,Sorbonnelaan deel 1,30
"LINESTRING Z (5.047522983 52.1170959912 0,5.0465327376 52.1177492355 0)",328,West,600382989,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.1199985372 52.1117384899 0,5.1200250219 52.1117545837 0,5.1206643152 52.1121478497 0,5.120698759 52.1121703896 0)",4,Overvecht,273316028,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.1221641075 52.1130774766 0,5.1222793139 52.1131487787 0)",4,Overvecht,273316023,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.0541613442 52.1256737962 0,5.0541903615 52.1256685446 0,5.0542396482 52.1256552042 0,5.0543091845 52.1256411236 0,5.0543626698 52.1256249898 0,5.0543968212 52.1256113406 0,5.0544294021 52.1255956251 0,5.0545098449 52.1255486114 0,5.0546261273 52.1254731551 0,5.0546424871 52.1254605676 0,5.0546532173 52.1254493744 0,5.054661577 52.1254333443 0,5.0546633311 52.1254160122 0,5.0546587814 52.1253935534 0,5.0546484046 52.1253695818 0,5.0546360231 52.1253508813 0,5.0546213005 52.1253345732 0,5.054578398 52.1253002842 0,5.0539517445 52.1248858411 0,5.0536697196 52.1247037353 0,5.0536367107 52.1246785986 0,5.053595955 52.1246047326 0,5.0535852681 52.1245511775 0,5.0535732853 52.1245106326 0,5.0535723732 52.1244970535 0,5.0535649268 52.1244329043 0)",292,West,264319015,Kanaaldijk,Kanaaldijk,30
"LINESTRING Z (5.1205397196 52.1122713677 0,5.1206247442 52.1123241023 0,5.1206716704 52.1123509783 0,5.1216991047 52.1129878967 0,5.1217018105 52.1129895162 0,5.1218037769 52.1130469078 0)",4,Overvecht,273316027,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.0585434689 52.0792907191 0,5.058783953 52.0797643308 0,5.0593016716 52.0807814257 0,5.0595376866 52.0812332029 0)",277,Vleuten - De Meern,600899368,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0438624049 52.118758303 0,5.043863355 52.1187564533 0,5.0438830966 52.1187355397 0,5.0439093428 52.1187161452 0,5.0439554815 52.1186871732 0,5.0445948796 52.1183025161 0)",328,West,600771235,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0596907374 52.0814923995 0,5.0597877957 52.0817378452 0,5.0598032749 52.0817868238 0,5.0598065898 52.0818011322 0,5.0598202075 52.0818722577 0)",277,Vleuten - De Meern,265309033,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.1190711779 52.1111557333 0,5.1191236816 52.1111871912 0,5.1191252522 52.1111891712 0,5.1191505708 52.111209735 0,5.119201493 52.1112427522 0,5.1196374852 52.1115117388 0,5.1196479407 52.1115168345 0,5.1196909838 52.1115429651 0)",4,Overvecht,273316031,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.1262310097 52.1109260643 0,5.1262214099 52.1109473448 0,5.1262128309 52.1109598166 0,5.1261984674 52.1109736444 0,5.1261744217 52.1109908547 0,5.1255103213 52.1113963731 0,5.1254578408 52.1114237773 0,5.1253886853 52.1114550652 0)",110,Overvecht,600778043,Aidadreef,Aidadreef,30
"LINESTRING Z (5.0464763782 52.0728559048 0,5.0465129449 52.0729229484 0,5.0465592461 52.0730063138 0,5.0482686203 52.0764065035 0,5.0482998076 52.076471374 0,5.0483089998 52.0764955316 0,5.0483492268 52.0765733188 0)",339,Vleuten - De Meern,263307007,Damzigt,Damzigt,30
"LINESTRING Z (5.059597677 52.0813524617 0,5.0596907374 52.0814923995 0)",277,Vleuten - De Meern,265309035,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0584192614 52.0790461007 0,5.0584480152 52.0791027295 0)",277,Vleuten - De Meern,600899366,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.0465327376 52.1177492355 0,5.0452318928 52.1184968403 0)",328,West,600382988,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.1215799591 52.1127058566 0,5.1216419937 52.1127498347 0,5.1216435944 52.1127521913 0,5.1216555762 52.1127646165 0,5.1216900857 52.1127897834 0,5.1217797066 52.1128403595 0,5.1218402004 52.112878347 0,5.1218672998 52.1128973584 0,5.1218852398 52.11291294 0,5.1218905457 52.1129189757 0,5.1219522683 52.1129602771 0)",4,Overvecht,273316025,Rubicondreef,Rubicondreef,30
"LINESTRING Z (5.0473113866 52.1167159718 0,5.0476331566 52.1165215058 0,5.0477045632 52.1164763843 0,5.0477387254 52.1164512278 0,5.047764661 52.1164273519 0,5.0477829916 52.1164047959 0,5.047797346 52.1163792373 0,5.047797672 52.1163782172 0)",328,West,600771835,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0449359427 52.1181219849 0,5.045627736 52.1177196561 0,5.0473113866 52.1167159718 0)",328,West,600771828,Atoomweg,Atoomweg (ventweg),30
"LINESTRING Z (5.0595376866 52.0812332029 0,5.059597677 52.0813524617 0)",277,Vleuten - De Meern,265309036,Strijkviertel,Strijkviertel,30
"LINESTRING Z (5.1201234406 52.1112757568 0,5.1201836349 52.111238827 0,5.1204426903 52.1110794238 0,5.1205332719 52.1110250519 0)",181,Overvecht,273316040,Parsifaldreef,Parsifaldreef,30
"LINESTRING Z (5.1237031147 52.0776326287 0,5.1237746199 52.077709727 0,5.1238593403 52.0778041316 0,5.1240477851 52.0780115541 0,5.1242492736 52.0782516186 0,5.1242716206 52.0782751182 0)",329,Oost,601186786,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1141904367 52.1164613969 0,5.1146541686 52.1167501918 0)",71,Overvecht,601166077,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1447085378 52.0875849967 0,5.1447383027 52.087477201 0,5.1448419435 52.0871987838 0,5.1448421688 52.0871571695 0)",80,Oost,276311015,Stadhouderslaan,Stadhouderslaan,30
"LINESTRING Z (5.1440075844 52.0894190478 0,5.1447085378 52.0875849967 0)",80,Oost,276311014,Stadhouderslaan,Stadhouderslaan,30
"LINESTRING Z (5.1148707668 52.1168850776 0,5.115172539 52.1170931973 0,5.1152457259 52.1171370255 0)",71,Overvecht,601166080,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1244511737 52.0784219282 0,5.1244129928 52.0784141422 0,5.1243252708 52.0783296973 0,5.1242716206 52.0782751182 0)",329,Oost,601186796,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.0781965265 52.1005618318 0,5.0782661454 52.1005040606 0,5.0782849856 52.1004598777 0,5.0782922619 52.1004128099 0,5.0782228314 52.1000659008 0,5.0782253691 52.1000340168 0,5.0782270334 52.1000064655 0)",397,West,600255411,Keulsekade,Keulsekade,30
"LINESTRING Z (5.0997803811 52.1221296607 0,5.0998184892 52.1221502992 0,5.0999458713 52.1222307253 0,5.100010192 52.1222685264 0,5.1000124979 52.1222696232 0,5.1000711886 52.1223069271 0)",330,Overvecht,600776314,St.-Eustatiusdreef,Sint Eustatiusdreef,30
"LINESTRING Z (5.1134332994 52.1160189433 0,5.1135101967 52.1160377601 0,5.1141904367 52.1164613969 0)",71,Overvecht,601166076,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1160507506 52.117642431 0,5.1160834898 52.1176625145 0,5.1161346271 52.1176967893 0,5.1162067292 52.1177433486 0)",71,Overvecht,272317023,Theemsdreef,Theemsdreef,30
